City,month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Xylene_missing,year
Coimbatore,4,23.33206896551724,28.05392857142857,0.8837931034482758,63.79689655172413,64.65827586206896,5.872,0.7024137931034483,6.4444827586206905,26.0051724137931,0.0,0.03413793103448276,0.98,99.2,1.0,2020.0
Coimbatore,5,22.197,29.397,0.8777777777777778,35.8496551724138,30.58103448275862,7.041764705882352,1.0070000000000001,6.180000000000001,19.720000000000002,0.0006666666666666666,0.013666666666666667,0.98,61.806451612903224,1.0,2020.0
Coimbatore,6,21.95938775510204,29.633469387755103,7.296315789473684,28.535714285714285,22.330204081632655,6.2002173913043475,0.8322448979591837,7.988367346938776,17.450204081632656,0.004693877551020408,0.0326530612244898,0.9799999999999999,51.38775510204081,1.0,2019.6122448979593
Coimbatore,7,30.990666666666666,40.42903225806452,10.846774193548388,14.7003125,24.120625,28.452962962962964,1.2003125000000001,9.700625,19.80875,0.036875,0.1640625,0.98,73.8125,1.0,2019.03125
Coimbatore,8,23.19793103448276,30.358620689655172,9.447096774193549,8.651935483870966,17.97967741935484,24.132962962962964,1.4358064516129032,9.176451612903227,18.021935483870966,0.021612903225806453,0.01741935483870968,0.98,83.45161290322581,1.0,2019.0
Coimbatore,9,22.166999999999998,31.057333333333336,8.474,8.163666666666666,16.544333333333334,3.1516666666666664,1.5896666666666666,9.143333333333334,18.398,0.013000000000000001,0.13,0.98,88.73333333333333,1.0,2019.0
Coimbatore,10,24.010967741935485,30.129354838709677,8.452258064516128,12.774838709677418,20.995483870967742,4.709677419354839,1.7825806451612902,10.375806451612902,30.110967741935486,0.006129032258064516,0.0567741935483871,0.98,95.80645161290323,1.0,2019.0
Coimbatore,11,35.85966666666666,45.524,10.829333333333333,25.037333333333333,35.56266666666667,4.207,0.6043333333333333,12.238333333333333,34.731,0.0006666666666666666,0.004666666666666667,0.98,72.73333333333333,1.0,2019.0
Coimbatore,12,38.450322580645164,47.95709677419355,19.981290322580644,28.823600000000003,24.92064516129032,4.412727272727273,0.7067741935483871,5.504838709677419,34.93677419354839,0.013225806451612905,0.004838709677419355,0.98,72.2258064516129,1.0,2019.0
Delhi,1,197.4854301075269,306.65387096774197,53.9925806451613,57.01795698924731,68.08559139784947,58.074623655913975,3.056774193548387,15.068010752688172,49.7305376344086,5.199516129032258,19.973064516129032,1.3691397849462366,360.38709677419354,0.3279569892473118,2017.5
Delhi,2,141.9755294117647,246.0095882352941,45.856117647058824,55.47535294117647,66.98170588235294,47.40635294117647,2.908235294117647,15.890176470588235,48.82982352941176,4.036764705882353,15.424,1.925941176470588,298.82941176470587,0.3352941176470588,2017.5058823529412
Delhi,3,87.57387096774194,182.34173913043477,32.11032258064516,43.957956989247315,49.66381720430107,35.398804347826086,2.524516129032258,16.667956989247312,44.452795698924724,3.1591397849462366,13.418494623655915,1.6329032258064518,222.6236559139785,0.3333333333333333,2017.5
Delhi,4,90.93222222222222,222.04522727272726,32.598222222222226,49.42705555555556,51.82522222222223,35.5511797752809,2.140444444444445,21.733351955307263,53.52458100558659,3.282722222222222,13.3185,1.0380555555555555,248.44444444444446,0.3333333333333333,2017.5
